objectid,filename,title,creator,author,date,display_date,year,decade,description,subject,genre,location,latitude,longitude,source,type,format,rights,object_location
1992-10-08_lapestilencia,1992-10-08_lapestilencia.jpg,La Pestilencia,Periódico El Espectador,Anónimo,8/10/1993,8 de octubre de 1993,1993,1990s,"Perfil de La Pestilencia como columna del underground colombiano que sostiene catálogo propio sin sello, con ediciones independientes y una red de circulación alternativa que incluye ventas sobre la Avenida 19 y fanzines que los proyectan en Polonia, Grecia, Filipinas, Brasil, Chile y Australia. El artículo enumera su segundo álbum Las nuevas aventuras de La Pestilencia y recuerda el debut La muerte un compromiso de todos, y describe una ética de trabajo que pasó de salones comunales y bodegas a giras por Pereira y Armenia y una invitación a Ecuador. La banda asume letras de denuncia social que buscan conciencia juvenil y un sonido crudo que no negocia identidad. Se registra la formación con Dilson en voces, Francisco en guitarra, Juancho en bajo y Germán en batería, y se subraya su permanencia como símbolo de resistencia.",La Pestilencia; Dilson Díaz; Francisco; Juancho; Germán; las Nuevas Aventuras de la Pestilencia; la Muerte Un Compromiso de Todos; Avenida 19; Fanzines; Internacionalización Alternativa; Pereira; Armenia; Ecuador; Denuncia Social; Underground; Rock colombiano; Punk Colombiano; Crítica Social; Juventud; Contracultura; Bogotá; Escena Alternativa,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Espectador pág. 4C, Nuestro Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,
1993-10-13_llegolahora,1993-10-13_llegolahora.jpg,¿Llegó la hora?,Revista Semana,Anónimo,13/10/1993,13 de octubre de 1993,1993,1990s,"Ensayo reportaje que interroga si por fin llegó la hora del rock colombiano tras décadas de intentos, desde los Speakers y los Flippers y el festival de Ancón hasta la ola de los ochenta y su pico en El Campín. El texto retrata problemas estructurales del movimiento, entre ellos baja demanda de discos, inversión limitada de las disqueras, escaso apoyo de empresarios y rotación radial insuficiente, con cifras y comparaciones que explican el círculo vicioso. Voces como Eduardo Arias y Camilo Pyyo Jaramillo aportan claves sobre discontinuidad histórica, falta de masa crítica y hábitos de consumo que pesan en el mercado local. Aun así, se perfila un horizonte que incluye lanzamientos de Aterciopelados, Ekhymosis, Kronos, Compañía Ilimitada, Doble U C, Estados Alterados, Perseo, Poligamia y nuevas propuestas como La Derecha y 1 280 Almas. La argumentación combina memoria, diagnóstico y listado de trabajos en camino, y deja abierta la pregunta por la consolidación.",Rock colombiano; Historia del Rock en Colombia; Speakers; Flippers; Festival de Ancón; Compañía Ilimitada; Distrito Especial; Pasaporte; Kraken; la Pestilencia; Aterciopelados; Ekhymosis; Kronos; Doble U C; Estados Alterados; Perseo; Poligamia; la Derecha; 1 280 Almas; Eduardo Arias; Camilo Pyyo Jaramillo; Mercado Musical; Rotación Radial; Cultura Popular; Industria Musical; Videoclips; Medios de Comunicación; Identidad Urbana; Genesis; Masacre; la Banda Nueva,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Revista Semana pág. 122,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1993-10-15_confesionesproductor,1993-10-15_confesionesproductor.jpg,Confesiones de un productor,Periódico La Prensa,Anónimo,15/10/1993,15 de octubre de 1993,1993,1990s,"Entrevista de ruta con Federico López que lo perfila como uno de los oídos decisivos del rock colombiano en los noventa, capaz de producir con igual solvencia a Estados Alterados, Masacre, La Pestilencia, Juanita Dientes Verdes, Kraken y Ekhymosis. El relato ubica su método en la escuela del hacer, primero para resolver las carencias de sonido en sus propias bandas y luego para poner ese aprendizaje al servicio de otros, con una ética de estudio y de escenario que exige elevar el estándar técnico. Se traza un diagnóstico del ecosistema con avances en audio y rezagos en tarimas, luces y administración de conciertos, y se subraya la diferencia entre la cooperación transversal de Medellín y las fricciones de Bogotá que frenan procesos. López declara su interés en la fusión de guitarras y sintetizadores con ritmos caribe de tono oscuro y anticipa el viraje de Kraken con Piel de cobre tras una preproducción extensa y una grabación minuciosa. El cierre deja una consigna para nuevas generaciones, ya no alcanza escudarse en la etiqueta underground, hay que estudiar, afinar y competir desde la calidad. El mismo pliego de noticias anota el lanzamiento de Bajo el sol de Compañía Ilimitada con Andrew Loog Oldham como aliado, señal de continuidad histórica en el catálogo local.",Federico López; Producción Musical; Estados Alterados; Masacre; la Pestilencia; Juanita Dientes Verdes; Kraken; Ekhymosis; Medellín; Bogotá; Estudios de Grabación; Tarimas y Luces; Piel de Cobre; Fusión Con Ritmos Caribes; Ética del Estudio; Compañía Ilimitada Bajo El Sol; Rock colombiano; Industria Musical; Rockolombia; Prensa Especializada; Producción Discográfica; Fusión Musical; Tecnología de Audio; Colaboración Artística; Compañía Ilimitada; Andrea Oliphant,Crónica,"Medellín, Colombia",6.2443677,-75.6636154,La Prensa pág. 6,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1993-10-22_companiaensolitario,1993-10-22_companiaensolitario.jpg,Compañía en solitario,Periódico La Prensa,Dr. Rock,22/10/1993,22 de octubre de 1993,1993,1990s,"Entrevista con Juancho Pulido que retrata a Compañía Ilimitada en un punto de balance y relanzamiento con Crónica bajo el sol. La voz callada del dúo reivindica el valor de un repertorio que por años no tuvo la calidad sonora necesaria y explica los nuevos arreglos de Siloé y Estado Inmóvil como gesto de memoria y actualización. Señala el papel de Andrew Loog Oldham en una etapa decisiva, critica el manejo empresarial de la música joven en Colombia y pide a las disqueras una proyección internacional real. Detalla planes para recorrer la región andina con el disco bajo el brazo, recuerda que temas del grupo han ocupado primeros lugares en países vecinos y subraya el acompañamiento de Radioactiva y 88.9 como síntoma de cambio. El relato también repasa encuentros con escenas iberoamericanas y el contraste entre lo que se paga a artistas extranjeros y el trato a los nacionales.",Compañía Ilimitada; Juancho Pulido; Crónica Bajo El Sol; Andrew Loog Oldham; Siloé; Estado Inmóvil; Sony; Radioactiva; 88.9; Internacionalización; Bolivia; Panamá; República Dominicana; Venezuela; Ecuador; Empresarios de Conciertos; Bogotá; Rock colombiano; Juan Manuel Pulido; Camilo Jaramillo; Dr. Rock; Entrevistas; Trayectoria Musical; Entrevista; Industria Discográfica; Promoción Musical; Giras Internacionales; Desafíos Económicos; Éxitos Radiales; Mercado Latinoamericano,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 5,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1993-10-22_lapestilencia,1993-10-22_lapestilencia.jpg,Gracias y desgracias de La Pestilencia,Periódico El Tiempo,Anónimo,22/10/1993,22 de octubre de 1993,1993,1990s,"Reseña del álbum Las nuevas aventuras de La Pestilencia que marca un salto de producción y una madurez temática sin perder energía. La nota confirma cambios en la alineación con Juan C en el bajo y Germán El Gato en batería, y registra el trabajo de estudio entre Abbey Road de la calle 19 en Bogotá y Mórbida Productions en Envigado. Las letras continúan la línea antibélica de piezas como Soldado mutilado y Vote por mí y abren un frente ecológico con Tus derechos orgánicos, Desnutrición en Somalia, Verde Paz y Amor, donde el planeta y los animales son protagonistas. El anuncio de presentación en el Teatro Jorge Eliécer Gaitán certifica la circulación del hardcore local en escenarios centrales.",La Pestilencia; Dilson Díaz; Juan C; Germán El Gato; Héctor Buitrago; Jorge León; las Nuevas Aventuras de la Pestilencia; Abbey Road Bogotá; Mórbida Productions Envigado; Soldado Mutilado; Vote Por Mí; Tus Derechos Orgánicos; Desnutrición en Somalia; Verde Paz; Amor; Teatro Jorge Eliécer Gaitán; Rock colombiano; Punk Colombiano; Inconformismo Juvenil; Crítica Social; Contracultura; Bogotá; Medellín; Prensa Cultural,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, p. 3",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-246654
1993-12-07_dirigibletriste,1993-12-07_dirigibletriste.jpg,Viaje en el dirigible triste,Periódico La Prensa,Anónimo,7/12/1993,7 de diciembre de 1993,1993,1990s,"Artículo retrospectivo sobre la historia de Led Zeppelin, presentado en formato de crónica visual y narrativa. Se analiza la influencia de la banda en el desarrollo del rock mundial, su estética setentera, y el impacto cultural de su música. Las imágenes en blanco y negro muestran a los integrantes en distintas etapas de su carrera. El texto se acompaña de referencias a la contracultura, el simbolismo del dirigible y la nostalgia por una época dorada del rock.",Led Zeppelin; Historia del Rock; Contracultura; Estética Setentera; Crónica Visual; Nostalgia Musical; Cultura Global; Rock Internacional,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 12,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
"1993-12-10_companiaenalza
Compañia Ilimitada entró en contacto",1993-12-10_companiaenalza.jpg,Compañía Ilimitada en alza,Periódico El Tiempo,Andrés Zambrano D.,10/12/1993,10 de diciembre de 1993,1993,1990s,"Este artículo presenta a Compañía Ilimitada como protagonista de un concierto por los Derechos Humanos en el teatro Jorge Eliécer Gaitán, en un momento de creciente reconocimiento dentro de la escena musical colombiana. La nota habla el impulso de Compañía Ilimitada con Crónica bajo el sol y el éxito de Cómo decirte, versión actualizada del clásico adaptado al español por Humberto Monroy. Se reseña la respuesta fulminante del público que agotó los compactos en Bogotá, la reactivación de agenda de conciertos y la inclusión de Pablo Tedeschi como novedad en vivo. El texto subraya que la estrategia del dúo lo devolvió a niveles de rotación y atención comparables a los de 1987 y anticipa gira nacional con casa llena.",Compañía Ilimitada; Crónica Bajo El Sol; Cómo Decirte; Humberto Monroy; Cat Stevens; Ventas de Compact Disc; Sony; Pablo Tedeschi; Gira Nacional; Teatro Jorge Eliécer Gaitán; Bogotá; Rock colombiano; Juan Manuel Pulido; Camilo Jaramillo; Iván y Lucía; Hernán Salazar; Concierto Por los Derechos Humanos; Derechos Humanos; Concierto; Pop Colombiano; Prensa Cultural; Activismo Musical,Reseña,Teatro Municipal Jorge Eliécer Gaitán,4.6086954,-74.0733016,"El Tiempo, pág. 12C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1993-12-21_cronicailimitada,1993-12-21_cronicailimitada.jpg,Crónica ilimitada,Revista Semana,Anónimo,21/12/1993,21 de diciembre de 1993,1993,1990s,"Reseña de Crónica bajo el sol que define a Compañía Ilimitada como un proyecto de pop original con lugar propio en la historia del rock nacional. La selección reúne La Calle, Siloé en producción de Andrew Oldham, Contacto, Crystina, Atrapado, Siempre estaré, Cae y Última luz, junto a novedades como Bajo el sol, Punto neutro y Cómo decirte, entendida como homenaje a la tradición colombiana de canciones en español. El artículo sitúa el disco como puente para proyección exterior y como lectura de quince años de obra.",Compañía Ilimitada; Crónica Bajo El Sol; la Calle; Siloé; Contacto; Crystina; Atrapado; Siempre Estaré; Cae; Última Luz; Bajo El Sol; Punto Neutro; Cómo Decirte; Andrew Oldham; Pop Rock Colombiano; Rock colombiano; Evolución Musical; Cultura Rock; Álbum Crónica Bajo El Sol; Retrospectiva; Compact Disc; Proyección Internacional; Fusión Musical,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Semana pág. 124,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1992-04-15_krakenpielcobre,1992-04-15_krakenpielcobre.jpg,Kraken con la ´piel de cobre´,Periódico El Tiempo,Anónimo,31/12/1993,31 de diciembre de 1993,1993,1990s,"Lanzamiento de Piel de cobre, cuarto trabajo de Kraken bajo el sello Fuentes, con once canciones que reafirman su identidad. Se destacan América, Lenguaje de mi piel, Sensibilidad, Siempre y Piel de cobre, firmadas por Jorge Atehortua y Elkin Ramírez como columna vertebral creativa. La nota confirma continuidad discográfica, pulso épico y una banda que mantiene liderazgo en la escena dura del país.",Kraken; Piel de Cobre; Discos Fuentes; Elkin Ramírez; Jorge Atehortúa; América; Lenguaje de Mi Piel; Sensibilidad; Siempre; Medellín; Continuidad Discográfica; Rock colombiano; Heavy Metal Colombiano; Identidad Musical; Resistencia cultural; Orgullo Paisa; Prensa Cultural,Opinión,"Medellín, Colombia",6.2443677,-75.6636154,"El Tiempo, pág. 8B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1994-01-14_poligamiabeverly,1994-01-14_poligamiabeverly.jpg,Ellos no son chicos de Beverly Hills,Periódico El Tiempo,Anónimo,14/1/1994,14 de enero de 1994,1994,1990s,"Perfil de Poligamia que narra su paso de murgas escolares a la industria con el larga duración Una canción. Se cuenta el primer lugar alcanzado por Desvanecer en radio, la entrada de Búscame y el ascenso de Beverly Hills, además de la producción de Óscar Acevedo que dejó libertad creativa al grupo. El disco incluye diez temas propios y una versión de Muchacha ojos de papel de Luis Alberto Spinetta, muestra de influencias del cono sur. El objetivo inmediato es llegar a MTV Latino y consolidar un público más allá del circuito de bares.",Poligamia; Andrés Cepeda; Juan Gabriel Turbay; Gustavo Gordillo; Fredy Camelo; César López; Una Canción; Desvanecer; Búscame; Beverly Hills; Óscar Acevedo; Muchacha Ojos de Papel; Luis Alberto Spinetta; Sony; Mtv Latino; Bogotá; Rock colombiano; Álbum Debut; Producción Musical; Identidad Artística,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 5B , Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1994-01-18_poligamia,1994-01-18_poligamia.jpg,Poligamia en el pop,Revista Semana,Anónimo,18/1/1994,18 de enero de 1994,1994,1990s,"La reseña sitúa a Poligamia en el momento en que el pop bogotano abandona el amateurismo para afirmarse como proyecto profesional: del circuito intercolegiado y las emisoras juveniles a la disciplina de estudio, arreglos y producción. El texto reconstruye una red de apoyos (radios, productores, managers) que convierte la novedad en carrera sostenible, al tiempo que perfila a sus integrantes como una generación urbana que escribe en español y dialoga con la industria sin perder identidad. Como documento cultural, la pieza muestra el tránsito de la autogestión a la institucionalidad musical de los noventa y cómo la prensa legitima ese salto ante un público que aprende nuevas formas de escucha y pertenencia.",Poligamia; Andrés Cepeda; Gustavo Gordillo; Juan Gabriel Turbay; Freddy Camelo; César López; Radioactiva; Producción Musical; Pop Bogotano; Medios; Trayectorias Juveniles; Rock colombiano,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Semana pág. 76,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1994-07-03_inxsdiablo,1994-07-03_inxsdiablo.jpg,INXS: una banda de rock con el diablo adentro,Periódico El Tiempo,Anónimo,7/3/1994,7 de marzo de 1994,1994,1990s,"Reporte biográfico de INXS con motivo de su visita a Colombia. Se reconstruyen inicios como The Farris Brothers, el ingreso de Michael Hutchence, la intensidad de su agenda en Australia y el salto internacional con The One Thing. Se recuerda su paso por el US Festival y el punto de quiebre de Kick con Need You Tonight, New Sensation y Never Tear Us Apart, que vendió millones de copias. La expectativa por ver en Bogotá a una banda de directo poderoso articula el relato",Inxs; Australia; The Farris Brothers; Michael Hutchence; The One Thing; Us Festival; Kick; Need You Tonight; New Sensation; Never Tear Us Apart; Bogotá; Gira internacional; Rock Internacional en Colombia; Dirty Hearts; Rock Australiano; Conciertos Internacionales; Música Anglo,Noticia,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 7C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,https://www.eltiempo.com/archivo/documento/MAM-67183
1994-03-11_rocksinradicalismos,1994-03-11_rocksinradicalismos.jpg,Rock sin radicalismos,Periódico El Tiempo,Anónimo,11/3/1994,11 de marzo de 1994,1994,1990s,"Perfil de La Derecha en la víspera de su larga duración, en busca de una identidad que mire a sus raíces sin dogmas. Mario Duarte, Josué Duarte, Juan Carlos Rivas, Francisco Nieto y Panelo aparecen como músicos de largo oficio que incorporan guacharacas, congas, claves, guaza y timbales a una base de guitarras y teclas. El sencillo Ay qué encabeza la propuesta, que apuesta por una mezcla propia entre rock urbano y pulso tropical.",La Derecha; Mario Duarte; Josué Duarte; Juan Carlos Rivas; Francisco Nieto; Panelo; Ay Qué; Identidad Musical; Guacharacas; Congas; Claves; Guaza; Timbales; Bogotá; Rock colombiano; Autenticidad; Filosofía Musical; Independencia; Cultura Juvenil; Fusión Musical; Prensa Cultural; El Tiempo; Escena Alternativa,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo,, Página del Rock",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1945-03-12_inxschevere,1945-03-12_inxschevere.jpg,"INXS, una banda chévere",Periódico El Tiempo,Anónimo,12/3/1994,12 de marzo de 1994,1994,1990s,"Entrevista con Tim Farris que abre el telón de la gira mundial de INXS y de su disco Full Moon Dirty Hearts. El guitarrista comenta colaboraciones con Chrissie Hynde y Ray Charles, explica la decisión de alternar estadios con bares para recuperar cercanía con el público, y narra la búsqueda de intimidad creativa al grabar en Capri. Manifiesta entusiasmo por visitar Colombia y reconoce al blues y al funk como base de la banda.",Bogotá; Coliseo Cubierto; Inxs; Michael Hutchence; Devil Inside; Público Capitalino; Apertura de la Derecha; Condiciones Técnicas; Empresarios de Conciertos; Visita Internacional; Rock colombiano; Rock Internacional en Colombia; Tim Farriss; Entrevista; Rock Internacional; Gabriel García Márquez; Cultura Musical y Literaria,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 3C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1994-03-22_descargavivo,1994-03-22_descargavivo.jpg,Descarga en vivo,Revista Semana,Anónimo,22/3/1994,22 de marzo de 1994,1994,1990s,"La crónica del concierto de INXS en el Coliseo El Campín lee la jornada como confirmación de que Bogotá ha ingresado al circuito global del rock en vivo. El artículo enhebra la genealogía australiana de la banda con su potencia escénica y, en clave local, observa a un público maduro en comportamiento, exigencias técnicas y expectativas. La prensa registra la articulación entre promotores, medios y marcas como una maquinaria estable de espectáculos, y convierte el evento en barómetro de modernidad urbana: un público que se reconoce parte de un mapa regional de giras y una ciudad que asume la normalización de la masividad musical.",Inxs; Michael Hutchence; The Farris Brothers; Coliseo El Campín; Kick; Full Moon Dirty Hearts; Conciertos; Industria del Espectáculo; Globalización Cultural; Bogotá 1990S; Rock Internacional en Colombia,Crónica,Coliseo El Campín,4.6498405,-74.0804169,Semana pág. 104,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1994-03-22_masderecha,1994-03-22_masderecha.jpg,Más a la Derecha,Revista Semana,Anónimo,22/3/1994,22 de marzo de 1994,1994,1990s,"La reseña presenta el debut de La Derecha como laboratorio de hibridaciones: rock ácido y hard dialogan con acentos caribeños y R&B dentro de una ética de estudio que cuida arreglos, ingeniería y producción (Richard Blair). En su lectura cultural, el texto desactiva viejos prejuicios y coloca al rock bogotano en clave de autoría y profesionalización, con una escena sostenida por salas, sellos y festivales que consolidan trayectorias. Como pieza de prensa, legitima un canon local que ya no pide permiso: compone en español, arma su propio sonido y disputa centralidad en la conversación pública.",La Derecha; Mario Duarte; José Duarte; Carlos Olarte; Juan Carlos Rivas; Francisco Nieto; Richard Blair; Producción Musical; Escena Alternativa; Bogotá 1990S; Rock colombiano,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Semana pág. 104,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1994-03-25_genesisaniversario,1994-03-25_genesisaniversario.jpg,Génesis del rock nacional,Periódico La Prensa,Anónimo,25/3/1994,25 de marzo de 1994,1994,1990s,"Artículo conmemorativo sobre Humberto Monroy, dos años después de su fallecimiento. Se repasa su legado como pionero del rock colombiano y fundador de Génesis. Acompañado de fotografías y publicidad gráfica.",Humberto Monroy; Génesis; Pioneros del Rock; Legado Musical; Historia del Rock; Rock colombiano,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 12,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1994-04-09_apocalipsiscaleno,1994-04-09_apocalipsiscaleno.jpg,Los rockeros se unen. El apocalipsis caleño,Periódico El Tiempo,Anónimo,9/4/1994,9 de abril de 1994,1994,1990s,"El artículo presenta la irrupción de un nuevo movimiento de rock alternativo en Cali durante la primera mitad de la década de 1990. La nota destaca la unión de varias bandas jóvenes, entre ellas Dakar, que buscaban posicionar una identidad propia dentro del panorama musical colombiano, marcada por la experimentación sonora y el espíritu contestatario. En contraste con la centralidad histórica de Medellín y Bogotá, el texto reivindica el potencial creativo del suroccidente colombiano, describiendo la energía y la autenticidad de los músicos caleños como una respuesta al cansancio frente a las fórmulas comerciales. El discurso periodístico enmarca el fenómeno como una explosión generacional, donde el rock se asocia a búsquedas estéticas, rebeldía juvenil y reafirmación cultural, configurando una narrativa de autonomía local y de resistencia simbólica frente a la hegemonía musical del país.",Dakar; Cali; Rock colombiano; Escena musical; Juventud; Identidad; Cultura urbana; Medios de comunicación; 88.9; Década de 1990; El Tiempo,Noticia,"Cali, Valle del Cauca",4.8704689,-74.0628515,"El Tiempo, pág. 3B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1990-04-12_launionramazzotti,1990-04-12_launionramazzotti.jpg,La hora de Ramazzotti,Revista Semana,Anónimo,12/4/1994,12 de abril de 1990,1994,1990s,"Crónica previa del concierto en El Campín que reúne a Eros Ramazzotti y La Unión con apertura de Distrito Especial, donde se define el “gastrofunk” como sello bogotano que mezcla rock, funk, blues y ritmos colombianos. El texto perfila a Ramazzotti como emblema de la nueva canción pop italiana —formado entre sencillos de Milán y la vidriera de San Remo— y repasa su ascenso continental con Cuori agitati, In ogni senso y la rotación local de Cosas de la vida, Otra como tú y Fábula. A la vez, sitúa a La Unión como síntesis del rock español de los ochenta, entre Hombre lobo en París, Vivir al este del Edén y el pulso de Psycofunkster au lait, para un cartel que cruza acentos mediterráneos, madrileños y bogotanos en un mismo escenario. Se subraya la expectativa juvenil, la presión logística y la inquietud de que no “embolaten” a la banda local en la tarima principal, vieja tensión de los espectáculos con invitados extranjeros en la capital.",Bogotá; Estadio El Campín; Eros Ramazzotti; la Unión; Distrito Especial; Gastrofunk; San Remo; Cuori Agitati; In Ogni Senso; Cosas de la Vida; Otra Como Tú; Fábula; Hombre Lobo en París; Vivir Al Este del Edén; Producción de Conciertos; Públicos Juveniles; Rock colombiano; Rock Internacional en Colombia; Pop Europeo; Conciertos Internacionales; Cultura Musical,Reseña,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,Revista Semana pág. 90,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,https://www.semana.com/cultura/articulo/la-hora-de-ramazzotti/22382-3/
1994-04-25_caifaneseldorado,1994-04-25_caifaneseldorado.jpg,Los Caifanes se van a El Dorado,Revista Semana,Anónimo,25/4/1994,25 de abril de 1994,1994,1990s,"Anuncio de gira ampliada de Caifanes por Colombia que desborda Bogotá hacia Manizales, Pereira, Medellín y Bucaramanga, con Aterciopelados como invitado nacional de lujo. La nota confirma el momento de oro de la banda bogotana con Bolero falaz en listas y el álbum El Dorado como eje del repertorio, mientras el grupo mexicano afianza su estatus de referente latinoamericano con una narrativa que alterna épica urbana y resonancias de raíz. Se propone un encuentro de generaciones y escenas en recintos mayores, en un calendario que consolida a varias ciudades como plazas estables para el rock. La combinación de cartel —figura continental y emblema local— funciona como radiografía del intercambio musical en mitad de los noventa.",Caifanes; Aterciopelados; Bolero Falaz; El Dorado; Manizales; Pereira; Medellín; Bucaramanga; Circuito de Giras; Plazas Regionales; Listas Radiales; Escena Latinoamericana; Públicos Masivos; Rock colombiano; Rock Internacional en Colombia; El Nervio del Volcán; Gira Nacional; Rock Latinoamericano; Colombia,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Revista Semana pág. 298,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,
1994-07-26_pacificoekhymosis,1994-07-26_pacificoekhymosis.jpg,El Pacífico Ekhymosis,Revista Semana,Anónimo,26/7/1994,26 de julio de 1994,1994,1990s,"Reseña de Ciudad Pacífico de Ekhymosis que documenta el viraje estético desde un rock duro de origen, forjado en ensayos, bares paisas y el tránsito por Rodrigo D no futuro, hacia una paleta que incorpora reggae, soca, salsa, jazz y blues sin perder consistencia de banda. El texto relee el éxito previo de Solo en Niño gigante como plataforma de público y valora la recepción de Sin rencores en radio, en medio de debates puristas sobre los límites de la “pesadez”. Se reporta interés de productores internacionales para escalar el proyecto y se define el nuevo sonido como una apuesta por ciudad y mestizaje contemporáneo. Medellín queda trazada como cuna del cambio de piel del grupo, con ambición de catálogo y proyección exterior.",Ekhymosis; Ciudad Pacífico; Niño Gigante; Solo; Sin Rencores; Medellín; Reggae; Soca; Salsa; Jazz; Blues; Rodrigo D No Futuro; Recepción Radial; Productores Internacionales; Evolución de Estilo; Rock colombiano,Reseña,"Medellín, Colombia",6.2443677,-75.6636154,Revista Semana pág. 116,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,https://www.semana.com/cultura/articulo/musica/23296-3/
1994-08-02_caifanesevolucion,1994-08-02_caifanesevolucion.jpg,En constante evolución,Revista Semana,Anónimo,2/8/1994,2 de agosto de 1994,1994,1990s,"Lectura crítica de El nervio del volcán que presenta a Caifanes en madurez compositiva y sonora, sucesor natural de El silencio y su millón de copias en Latinoamérica. La reseña ubica al cuarteto en una línea que reinterpreta raíces mexicanas, mística, lo mítico y lo popular, dentro de un rock de arreglos precisos, guitarras texturadas y una lírica de nostalgia que Saúl Hernández afila con oficio. Se recuerda la paradoja de La negra Tomasa, detonante tropical de una banda rockera, y se detalla el lanzamiento con llenos en Ciudad de México, Guadalajara y Monterrey. La pieza concluye que la poética del grupo rompe el cerco del culto y empata con públicos amplios sin renunciar a su identidad.",Caifanes; El Nervio del Volcán; El Silencio; Saúl Hernández; Raíces Mexicanas; Lírica de Nostalgia; Ciudad de México; Guadalajara; Monterrey; la Negra Tomasa; Rock Latino; Recepción Masiva; Rock Internacional en Colombia; Rock Mexicano; Gira internacional; Evolución Musical; Bogotá; Medellín,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,Revista Semana pág. 118,Image,image/jpeg,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,https://www.semana.com/en-constante-evolucion/23372-3/
